feature_value_1,feature_value_2,class
0,0.019009795241770544,1
0,0.3112315490697519,2
1,0.13802774468604756,1
1,-0.08670046804937259,1
1,1.2459950450612303,2
0,4.936223429122679,2
1,-0.40171653757143067,1
1,1.2894385578091727,1
1,-0.5744559955390436,2
0,0.33961349692591924,2
1,-0.2880946211677873,1
1,-1.1183594927936515,2
0,2.399579381087209,2
0,0.8507144550053967,1
1,-1.090116727402748,2
1,0.21739364598557553,1
1,0.7524575164202846,1
0,3.9615281376772535,2
0,0.5943636925515858,1
1,6.7362652724304475,2
1,0.5423562474946237,1
1,0.7143859033815332,1
0,0.06637056524256812,2
1,3.47929158815127,2
0,1.9362491419330308,2
0,2.8457580150224815,2
1,1.1195560124221307,2
1,0.43795884864526474,1
1,0.5275351867436837,1
1,0.2982541406205823,2
0,2.212916204193691,2
0,-0.3781777652862477,2
1,0.5694650210739618,1
0,0.5365082034062594,1
0,3.470934637297831,2
1,0.518092942998883,2
0,-0.11164471171625934,2
0,2.221957726387584,2
0,1.7457415169872672,2
1,0.7671406328943251,1
0,0.38036116983035506,1
1,-0.3744997663901619,2
1,0.6004624373559814,1
1,0.45807265672772024,1
0,1.655006491000208,2
0,1.668569154245172,1
1,1.1429891132356294,2
1,0.8010214336174319,1
0,-0.2239458558566546,1
1,-0.056884944688302186,1
1,0.6952489469546751,1
1,0.8462930704256532,2
0,5.0898058291663055,2
1,2.9116079491018407,2
1,0.5862046103274504,2
1,2.3902105116344003,2
1,3.9096200257596085,2
1,1.9880754184927638,2
0,-1.036668709059052,2
1,3.905292186787748,2
1,0.5237227587639175,1
1,1.8549685359096233,2
0,0.9939212078784201,2
0,1.8472391029519661,2
1,0.24747378604687192,1
0,0.9361746801141726,2
1,-1.328043816118706,2
1,2.5659325612435175,2
0,0.5765200627324788,1
0,3.598492229886403,2
1,3.526644578305022,2
0,-1.0203855456951425,2
0,0.18079400394139578,2
0,-0.1247945303348551,1
1,0.8534763828348675,1
1,0.6854604489704491,1
1,2.2356958144953833,2
0,0.4926604387092416,1
1,0.580125376045471,1
0,5.6441965167570025,2
0,0.2481461876988989,1
0,0.07698729537569088,1
1,0.8144438397521994,1
0,1.443065756077479,2
1,-0.037945145608694664,1
1,1.2240663513882897,2
1,0.7387769237710846,1
1,0.08582083267217783,1
0,-0.7730892695922664,2
1,0.06661159259543337,2
0,0.49369127836148996,2
1,1.170669564116467,2
0,0.19254172430467253,2
1,2.0763720366509486,2
1,-0.3599240067074312,1
0,0.21012169583548918,1
0,-2.6653948371109504,2
0,5.0319790840059495,2
1,0.3347201742587753,1
1,0.8661906280985713,1
1,2.5110714097312443,2
1,-0.09813867644626006,1
1,0.8360520922258525,1
1,3.902485038570513,2
0,2.1547298912304624,2
1,0.40224914761139197,1
0,0.11752163003491628,1
0,3.7433105846027743,2
0,1.6998083175047187,2
1,0.2120847667307551,1
1,0.6311660524140648,1
0,3.373347325588891,2
0,0.4635691293061844,1
1,4.829079706134932,2
1,2.6192282513095675,2
1,1.0605840921644711,1
0,2.1931281595408914,2
1,0.9157506024805014,1
0,1.141655684134753,2
0,0.6921008161768634,1
1,0.7598992108488489,1
0,2.5625338982606296,2
0,2.353630867275113,2
1,2.0379537277277224,2
1,0.7869352501938564,2
0,-0.3877162581758,2
0,1.6684626286245026,2
1,0.5670987298816685,1
0,0.75433977131691,1
0,-0.5299490866433323,2
1,1.6095881368789693,1
0,2.4828199859601603,2
0,-0.1416318441301374,2
1,0.02473577178916997,1
0,1.0566041490376148,2
0,0.044794221033250536,1
1,-0.045967718665609336,1
0,-1.748405957481895,2
0,0.844288809305151,2
1,0.24890088781446273,1
1,0.9767131170656,1
0,4.272793191051411,2
1,0.6224228175725516,1
0,0.23513678276799177,2
0,1.1031601368928137,2
1,1.938029858639288,2
1,1.309811899212424,2
1,3.614195338216568,2
0,0.03469601820910495,1
0,1.7038560203681998,2
1,-0.07786867344144399,2
0,0.6721465362845279,2
0,0.7069503477315401,2
0,3.8848039549869067,2
1,1.916769717971918,2
1,-4.684415603766091,2
0,4.353419415282188,2
1,0.11203154766049533,1
0,1.593178807649576,2
1,1.2193430296973269,2
1,0.8472825634988965,1
1,0.49191849900042356,1
0,0.4515048014778654,1
0,3.8331854224204935,2
1,0.4271334637344131,1
1,-0.5054674005885444,2
1,0.8933214374778371,1
1,0.28987590201218993,1
1,0.24518113126658858,2
0,0.821912256405259,1
1,-0.5862716793020255,1
1,0.7280836418511655,1
0,3.8946416777659425,2
1,-0.4561257760300135,1
1,0.19541561451488026,1
1,2.101588264415157,2
1,2.0398360147469896,2
0,0.9715432572184405,2
0,1.4661258275263138,2
1,-0.18003767875482013,2
1,2.3224688939989075,2
1,1.076311108325272,2
1,-0.15856788849193837,2
1,0.7383715441440613,1
0,3.9190722048650484,2
0,0.262947844957911,2
1,-0.03790077060229191,1
0,-1.1136011175001768,2
1,1.0957517518322546,1
0,4.0075682386712606,2
1,1.0391406909444063,1
0,1.3508480258990805,1
0,2.663632670477854,2
1,0.4837099800974262,1
1,0.18189914483215897,1
0,-0.4307411971196837,2
1,2.123778852748794,2
1,1.057902263452453,1
0,1.9500812997500123,2
1,1.3911787361970276,2
1,0.4048225916820748,1
0,4.738570401696121,2
1,0.5004509312417188,1
1,0.9689644942956253,1
0,-0.16212311776136512,2
1,1.2016151830383877,2
1,0.8912028730317312,1
0,3.750331844275029,2
1,5.259319448272952,2
0,-0.10035926570892995,1
0,1.61295366997849,2
1,0.6907174994135743,1
1,0.21353781142870326,1
0,1.773674974422725,2
1,0.4830988689847638,1
1,2.03966702583831,2
0,0.43675891156320323,1
1,1.6176687759440205,2
0,2.881845578641266,2
1,-0.3221829004509429,2
1,0.005620304984830682,2
1,1.0614278213926673,1
1,0.8745263999580386,1
0,4.071055497039673,2
1,2.881208657339308,2
1,-0.9627468773054453,2
1,0.10171900977860698,1
1,0.5060214688553265,1
1,0.396532715158878,1
0,-2.352175954752617,2
0,-0.4553608579395032,2
0,0.5909876711902905,1
0,2.4649198203021747,2
0,1.8323096470868063,2
0,0.3492081222347494,2
1,2.766980686119817,2
1,-1.8859488425817768,2
1,0.930283446126338,1
1,0.7463172398782216,2
1,0.38765878469733306,1
0,0.3022458845524446,1
0,0.601865776627652,2
0,0.043509677594625096,1
0,-0.21119791930569054,2
1,0.8760861271241402,2
1,1.5740102243475131,1
1,0.7548379364932002,2
1,1.1427739338040548,1
1,0.30784990650834465,1
1,-0.6334207790800714,1
1,0.45114982197461856,1
1,0.8469545359251824,1
0,4.125747766679517,2
0,1.353981456085236,2
1,-0.3529646399246925,1
1,1.2476442476047904,1
1,1.4483211933996958,2
1,0.10015475555671899,1
1,0.4070984156490926,1
0,2.0765951269753673,2
0,2.5787086321868236,2
1,0.7899699211085426,1
1,2.43142151695813,2
1,1.060267386083654,1
0,0.5240043322572884,1
1,4.008922871255555,2
0,0.32423000298642557,2
1,0.006018447540558358,1
1,0.05078685210887396,1
1,0.6064839829141628,1
1,2.694410064325509,2
1,1.2246276205767095,1
1,0.13502668531248457,1
1,0.5299859982835335,1
0,-0.7386713201698485,2
1,0.5680356724887912,1
0,1.6778349065373592,2
0,3.379419660874917,2
1,0.25830721089719594,1
1,0.1848293279458918,1
1,0.3581864955582379,1
1,0.8715056252156668,1
1,0.8481382154905139,1
1,0.1685267245810842,2
0,3.3178935648459564,2
0,-0.3143778505711956,2
1,0.1817288308697418,1
1,1.3478587931501336,2
1,0.19193346862546373,1
1,3.5557880582614576,2
0,2.239476533783351,2
1,0.8143282582363438,1
0,3.6018389710643017,2
0,0.07787908129249721,1
0,2.5825025548191194,2
0,2.1199623463738604,2
0,1.0650604990653294,2
1,0.6024662180321153,2
1,0.603914756026455,1
1,0.0882833688500449,1
0,0.8455524431384172,1
1,1.1620499299227385,1
0,3.48583904746386,2
0,0.17085216981336204,2
0,2.7617532874775486,2
1,-0.485712021209745,2
1,-0.15996568279870205,1
0,0.6563360834607633,2
1,0.18729945912748736,1
0,0.4118275094683743,1
1,-0.09750477911634614,2
1,0.5290859230657731,1
1,0.7306278788483791,1
1,0.2633540127387549,1
1,0.6885230002341433,1
1,2.5147781345882008,2
1,-0.2505967454865934,2
1,3.216329497605226,2
1,0.8137962216119252,1
0,0.1426401939348369,1
1,0.5474076358593475,1
1,0.38118630747512644,1
1,1.2272860207586649,1
1,-1.4390377578401785,2
1,2.529182830576522,2
0,-0.0766654248644677,1
1,0.39814606875675373,2
1,0.6500621250334517,1
0,4.5246785472490245,2
0,3.639394664548437,2
0,5.343277472270368,2
0,2.28478310335215,2
0,2.141087169725618,2
0,-0.46299729084408026,2
1,0.8398090558498842,2
0,1.79422812831911,2
1,3.749336598786454,2
0,1.6168552881591864,2
0,0.776376127260107,2
0,1.7452679995309688,2
1,1.3868174879061064,1
0,0.23569682553994536,1
1,1.0926216072760986,1
1,2.7019011137026,2
1,0.41909868354607194,1
0,-1.0221498220318588,2
0,0.9198309928432985,1
0,0.0022689176093197982,2
0,3.625482125385648,2
1,-0.6680015136576478,2
0,0.04084977754496322,2
1,2.3036035067913287,2
1,2.0318225742707123,2
0,2.108507201048895,2
1,0.5115356209544051,1
0,1.120801176097698,1
0,3.0047826883526043,2
1,-0.07092711857987233,1
0,-0.7508187105677768,2
0,2.6175855950907714,2
0,2.596962735315273,2
1,0.47523279009066927,1
1,0.5351703502422174,1
0,3.0308536539750004,2
0,2.457093954482284,2
0,5.480968883822784,2
0,1.0526666710247876,2
1,1.4333256308407656,1
1,-0.04718728692457874,1
0,6.97059856145241,2
0,0.3522403225414513,1
1,0.8639861630930643,1
1,-2.11414837577023,2
0,0.090174828813055,1
1,2.508698410945059,2
0,-1.2788932393459307,2
1,0.6438335428018699,2
1,-0.6642591075534965,1
1,2.679645974914583,2
1,2.4697479138485923,2
1,2.0834837919671347,2
1,0.8264369091976693,1
0,-0.4780453803721343,2
0,0.6243659714968492,2
0,-1.926217649923792,2
0,0.49942917829075517,2
1,3.115744954350447,2
0,0.43652981830275034,1
1,4.084858362870875,2
1,2.707410580035989,2
1,0.07929454418796694,1
0,0.5047497567782205,1
1,1.3823950092175066,1
1,0.04815126086956972,1
1,0.4352642595144669,1
1,1.266876249925513,2
1,1.1993773090046735,1
1,-1.1637254235534784,2
0,3.101758165354471,2
1,0.39355859419921185,1
1,5.142655847641697,2
1,2.6206208859023112,2
1,1.0528532084239481,1
1,-0.07529218895573264,1
0,0.8850316187149965,1
0,0.4919029398821486,1
1,1.4577931955200427,2
0,0.4909047190937694,2
0,0.6419446902497683,2
1,0.9596899632596119,1
1,0.549023796716236,2
1,0.8960910935124791,1
1,0.8954827187614541,1
0,0.20298111947936243,1
1,-2.569435694208426,2
1,2.264838816880121,2
1,0.6427461705602318,1
1,0.3133396434481469,1
1,-0.8129326219466249,2
1,3.480959540473097,2
1,-1.7593073310214473,2
0,1.9742488322687133,2
1,3.6983275167199636,2
0,5.238816154005672,2
0,-0.441850903540723,2
1,1.6660568022088058,1
1,0.34641360711528923,1
1,0.09914964319641378,1
0,0.7686839058550113,2
0,-0.2545673374929285,2
1,0.4584575775077149,1
0,1.0970538105590424,2
1,4.029755550950658,2
0,2.5531134161401647,2
1,2.458248849629822,2
0,0.019059070434408465,2
1,-0.11519222569350729,1
1,-0.7579523295410744,2
1,-0.14210015848843915,2
1,0.3474303755831678,1
1,4.0819194104297125,2
1,1.585795639346857,1
1,0.5839073505360588,1
1,0.9382520754243832,2
1,0.5046504760008511,1
0,1.023430544654138,1
1,6.010630172463107,2
1,2.082986330081601,2
1,1.478387842671309,2
1,4.217571530327559,2
0,1.1373545934902893,1
0,0.25264015982230736,2
1,2.772811012445902,2
1,4.51703058745389,2
1,5.686085820508187,2
0,3.493833203466913,2
1,2.3989191697858914,2
0,-0.26905986582546504,1
1,2.7111862672128635,2
1,2.0017435253639153,2
0,4.602258703805841,2
1,0.25905628120877155,1
0,4.171065653363786,2
1,1.3175111938136785,1
0,1.509223041026812,1
0,-0.6594666538499077,2
1,-0.678720132395997,1
1,0.9913146140612439,1
1,0.6274566834810154,1
0,6.172619886326604,2
1,0.45554480829338617,1
0,0.07275800607902833,1
1,0.35684008569249515,1
0,0.2549046395064981,1
1,2.144433330819797,2
1,2.9494829480925078,2
1,0.494378652672658,1
1,0.10069642681241997,1
0,3.7596754504293175,2
0,4.311160858045978,2
0,5.25299863944851,2
1,-2.0090071384023593,2
1,0.7641680509683555,1
1,-0.09986319135524102,1
0,3.4531597214211733,2
1,0.809422180854744,1
1,0.06648595746284713,1
1,3.0396237402478747,2
1,0.45030078710010996,1
1,2.6651469477669325,2
0,1.8148751602129134,2
1,0.8272985314583343,1
1,0.19798033500240309,1
0,1.4262281494105746,2
1,1.1232251092579495,1
0,2.6715895954305746,2
1,0.34761612450516266,1
0,0.192712746196672,1
1,0.5534690413655349,1
0,-3.2476272798676646,2
1,0.3329389538551103,1
1,0.8389728192690044,2
0,0.24766563700582123,1
1,0.9383161502650235,1
1,-0.42318678401333387,1
1,-0.4087552379579201,1
0,3.8153590627056277,2
0,0.629841859553339,1
0,2.84175642901511,2
1,1.680850156530139,2
0,-2.1506776790790227,2
1,1.110201855188596,1
0,-2.6356909469871113,2
1,0.5979564733639647,1
0,1.604993592146374,1
1,0.9729343037427653,1
1,0.17230979733346152,1
0,1.288757490625099,2
0,1.6095130442360646,2
0,-3.0284772612593764,2
1,0.0093367415528946,1
1,1.2518844942722067,1
0,2.331819242909905,2
0,2.000580037335923,2
1,0.5211827310693972,1
1,0.09709664599302054,1
1,2.085850473593614,2
0,1.052173917605263,2
0,0.6285207697777452,1
1,0.8274481495706407,2
0,0.17770062260931635,1
0,1.0796800000482512,1
0,2.062274949946026,2
1,1.2320701120253026,2
1,-0.8179835945790797,2
1,0.46548053806174206,1
1,0.6177324011063627,1
0,4.5980243847794835,2
0,4.443952809623308,2
0,-0.25583366774016203,2
1,1.0231412575432821,2
1,0.7737715414839448,1
1,2.5989610674205137,2
0,0.23808108288875274,2
1,0.244150198881807,1
1,0.8929957522912024,1
1,0.4333172568577995,1
1,0.6617184050736031,1
0,2.5131845141700384,2
1,1.843703230381589,2
1,0.9103682027963194,1
0,3.388134772371004,2
1,0.2645754698617595,2
1,2.2833010711522705,2
0,1.5187326651685098,2
1,0.8671617903975155,1
0,2.254752513691143,2
0,4.624162864297986,2
0,-1.998837149139053,2
1,1.4058874470452603,2
1,3.039454472553053,2
1,1.0952835414132993,2
1,3.9348074519464804,2
0,-0.5160962526830581,1
1,-1.150215809471057,2
1,1.951942127991816,2
0,-2.725154321439975,2
1,1.6836937907210237,2
1,-0.21707396946723412,1
1,0.04348487273992352,1
0,-1.0955034990818309,2
1,0.4489688786408177,2
1,1.385644368584559,2
1,0.12195320915778252,1
1,-2.45439687087346,2
0,0.5300292926696683,2
1,0.932529266855368,1
1,0.976668102702811,1
1,-0.07004320745046111,2
1,3.460172256176709,2
0,0.9935744346931541,2
1,0.3642969616771274,1
1,0.13623761334998796,1
1,0.7319131623093289,1
0,1.8475271824598851,2
1,1.390525992385191,2
1,1.6339152987193712,2
1,-1.3070532884030004,2
0,2.231655168538624,2
1,0.6799435648449195,1
1,3.139418142444499,2
0,2.0493324671371043,2
1,0.7916847498292013,1
1,2.9242979464016168,2
0,1.6594412045739797,1
1,-0.0018697361465001006,2
0,1.4796751176594922,2
1,3.399403104726865,2
1,2.3823576034192864,2
1,-0.35641964073568144,2
0,2.0661973091078956,2
1,0.5778713665797013,2
0,4.457659319996755,2
1,2.345354840457129,2
1,0.6274380361215709,1
1,0.7910470688230993,1
0,1.5256469935492987,2
1,0.3999684638357868,1
0,-1.1107788443627626,2
0,-0.2685039641639335,2
1,2.459392701364284,2
0,-1.67577246754021,2
1,1.395543879566822,2
1,0.8251966750209865,1
1,3.8272862217728107,2
1,0.3939532358353487,1
1,1.6627553036205456,2
0,2.653666425315428,2
1,-1.0531381013132934,2
1,1.5348004983784198,2
1,0.2944507019179252,1
1,0.14602982285624677,1
1,0.47843162075671364,2
1,0.2199193554181198,1
1,0.4176003483911794,1
1,0.12154992052057462,1
1,1.092921858301081,1
1,-0.05625750018839093,2
1,0.8915549943518672,1
1,0.4534072526691611,1
0,0.420310995691064,2
1,0.17961196983222355,1
1,1.2767794735427143,2
1,-0.4279382030069082,1
1,1.6544366807160804,1
1,-0.019267480250839686,1
0,1.7509476123908805,2
1,0.14250114881274112,1
0,4.367869040001841,2
0,-2.385703033856602,2
1,0.1667646083779057,1
1,0.8241048337941277,2
0,1.9475250798276325,2
1,1.1250555652343532,2
1,3.565473256070734,2
0,4.295082891799192,2
1,0.4089550945635624,1
0,0.637518600212444,1
1,0.8199836732907078,1
0,0.9028556053825102,2
0,6.062363157883129,2
1,0.151054775949864,1
1,2.0618164490089512,2
0,-0.1713284062859195,1
0,0.5199864655847194,2
1,0.6571809051324072,1
0,1.0356483943886983,2
0,2.0281344377909645,2
1,0.3199063472736442,1
1,0.7277637299593285,1
0,0.7307824121205286,1
1,0.9349940026595801,2
1,0.15875874269596174,1
1,0.12142386181317982,1
1,0.17044768062473536,1
1,0.7868801818899426,1
1,0.7406045155167317,1
1,-0.8044154739199891,2
1,0.8695251806171264,2
1,0.40139210097996203,1
1,0.8582512901548196,1
1,0.6656035801176894,1
0,5.093662680003698,2
1,-0.9269367473673364,2
1,-0.4094393130287679,2
1,0.9751075121129769,1
1,2.3763395971272687,2
0,1.1647930178543169,2
0,0.7261307684430229,2
0,0.23899564329122058,1
1,-1.0807453647102347,2
1,0.4100939770058529,2
0,-0.8693802106085871,2
1,1.1184490894115013,2
1,1.1132837511933473,1
0,-2.062886833828148,2
1,5.563496368125368,2
1,-0.20996105964136536,1
1,0.7891903754227625,2
1,0.8008346322346857,2
1,3.7717138986702263,2
1,0.8807792007775148,1
0,3.844278589422112,2
1,2.5378224066018475,2
0,0.5733587736777488,1
1,1.7835406905370037,2
1,-1.4255098410218006,2
1,3.2943030732010428,2
0,2.2699204333340512,2
1,0.2751018213205483,1
0,0.6116371921555572,1
1,0.05188499514535039,2
0,-0.9249668028015696,2
1,2.9712236183758005,2
1,3.303784561513387,2
0,2.4171410684747725,2
1,0.6907820683007995,1
1,-1.1624579666530153,2
1,0.19073731376764497,1
1,2.1668383000665443,2
1,3.6148884522754026,2
1,-2.572571999304376,2
0,2.1247475492649066,2
0,2.244290236240041,2
0,4.4087361358697335,2
0,0.4727292971735888,2
1,4.38262448467522,2
1,-0.05745146094954423,2
1,-1.1644064169120223,2
1,-1.6631227656615701,2
0,0.7304926002668469,1
0,-0.10423184533016228,1
1,1.4833420833893474,2
0,0.006530682845026503,1
1,0.05630511025265261,1
1,2.1494619981142984,2
1,-1.2420834107636076,2
0,0.37104306111269786,1
1,-0.19489730047573928,1
1,0.5636468759353923,2
1,1.935255676948869,2
1,0.5662612669655938,1
0,0.6145196847590545,2
0,3.4750042148229703,2
1,-0.12300324774889293,1
1,0.42527892131239264,2
1,0.29487075360367854,1
1,0.9036187541826453,1
0,1.5366030453611663,2
1,2.009054635136085,2
1,0.6029075452481383,1
0,0.7170679828210984,2
1,0.2779073225270542,1
1,1.1475144065812963,1
0,0.3745774277774354,1
1,-0.32105562660641174,2
0,0.39819282333424044,2
1,-1.8531537754244622,2
1,0.8787497855399973,1
0,0.4900129550733583,2
0,0.48027535431892976,2
0,-1.2275122322091687,2
1,3.1038282261045316,2
0,1.86837159351012,2
1,0.7970753283364147,1
0,0.29867669634648975,2
1,1.3101534703720787,1
1,-0.29153608508274553,2
0,0.4879480458069653,1
1,-0.016200027617253476,1
0,-0.7498663054702415,2
1,0.495717172064679,1
0,3.1603194596395143,2
0,1.406562098467752,2
1,-0.10261931649657319,2
1,-0.007521468532023401,1
0,2.0537287341032395,2
0,1.4228947286780012,2
0,-1.5934213551147103,2
0,1.640244890951969,1
0,-0.5569731649930016,2
1,0.940766907766274,2
1,2.342091775476733,2
1,0.13930713119303845,1
1,-2.115143572085799,2
0,0.835816848613341,1
0,1.4130520207902364,2
1,3.2174949164084574,2
1,1.1219754172400251,1
0,-1.7834602992235253,2
0,0.6008943483669712,1
1,-3.0154660196275893,2
0,1.5325081374930618,2
1,-0.10166372598924456,1
0,0.01467984426603186,2
1,1.4358933154121225,2
1,1.7789251992051096,2
1,-0.014012868564161396,2
0,2.184111460000299,2
1,0.5760451425768015,1
1,0.5703644770093229,1
1,2.460706727303865,2
1,0.2229560251633937,1
1,0.3810048792885462,1
1,0.6586524660240126,1
0,4.441713753894652,2
1,-0.21135345903275393,2
0,-1.424438950506557,2
1,3.3750523194494093,2
0,3.17230673085368,2
0,1.7646797451550458,2
1,1.8337493035068004,2
1,0.32229983796628103,1
0,0.36119685317939854,2
1,0.5403358935070938,2
1,0.9463218527492381,2
1,0.6681417784969567,1
1,0.18759841349429823,1
0,0.7517052598097794,2
1,-0.758900985768312,1
1,0.5083901441835607,1
1,-0.05297776139879351,1
0,0.6415590517491613,2
1,0.6526219100120917,1
1,0.5647263036887852,1
0,-0.6813545843234623,2
1,1.2529565744781814,1
0,6.798703054474821,2
1,1.1508034006519914,1
0,1.3093948594235525,2
0,-0.43717409910144367,2
1,0.7905018447609544,1
1,1.1681909492533422,2
1,0.28287898608369755,1
0,0.10353353952688893,1
1,0.47687227831274215,1
0,-0.797447141112761,1
1,0.20794720834502167,1
1,-0.25580871562030016,1
0,2.5277406390801094,2
1,0.2611876931544183,1
1,0.7855764048498026,1
0,2.2434194483776575,2
1,0.8117246881441194,2
1,-0.07092550467036363,1
1,0.4503214844709421,1
1,2.149338783525681,2
1,0.09944553296901026,1
1,1.000817873874366,1
1,0.5485292106580651,2
1,0.8151227087931414,1
1,-0.9313416956148965,2
1,0.6915474765173746,1
1,2.751278652736427,2
1,0.7908593703690295,1
0,0.6650157943479194,1
1,-0.0485371761232094,1
1,3.29454601641169,2
1,1.3039226158676551,1
1,-0.37907976728622694,1
1,1.2933485726627043,1
1,-0.35143201840716465,1
1,-1.3629861587404175,2
1,0.4988404636501572,1
0,0.4210171569460233,1
1,0.7413531156650939,1
1,-0.3197172068231514,1
0,2.150808223036061,2
1,0.7898959397689055,1
1,1.1699254043445142,2
0,5.3572244482552165,2
1,0.14922261854654972,1
0,1.036849440156691,2
0,0.9876525131473599,1
1,0.17982953281023284,2
0,3.188613753595122,2
1,0.5336775874692526,1
1,-0.09550925026847923,1
1,0.47358197442354844,1
0,-0.1661345981824719,1
1,0.5793915529509027,1
1,0.5365051547850306,1
1,0.8442235259098474,1
1,0.48178273032889063,2
0,0.9001584426523562,2
1,0.6780703183702701,1
0,0.5622140166075443,2
1,0.9610892131268076,1
0,1.5761636091420783,2
1,3.292814455855137,2
1,-2.3796413385789354,2
0,0.48374035547916866,1
0,0.2343979155495961,2
1,-2.9304603171191665,2
1,3.8631688322392868,2
1,0.6225256505866108,1
1,0.93301844675227,1
1,4.162877904180423,2
0,2.562762526924473,2
0,-3.2130791911957006,2
1,3.265678528209789,2
1,0.8464231663833277,1
1,1.1181058540457383,1
1,-0.23454518625328313,1
1,0.23018970950949447,1
0,1.9413802360148946,2
1,1.25723559947763,2
1,0.3471622908627824,1
0,-0.11732117053788371,1
1,-0.3539475516869459,2
1,-1.0076205302921628,2
0,2.779766896833922,2
1,1.0204055584311424,2
1,0.23848171075319402,1
0,1.8010028470322723,2
0,0.04075018296675753,1
0,0.032880774597232765,1
1,0.08605763604490319,1
0,4.383320095830893,2
1,-1.5532756553356575,2
1,1.3743622765203776,1
0,-0.018414188153694333,1
0,0.4263145334942643,1
0,-1.7603426688176969,2
1,0.702868938166344,1
1,2.058500954996997,2
1,4.665603867272731,2
1,1.5030924647816792,1
0,1.810746282460902,2
1,0.7530249763100022,1
0,4.03645629180781,2
1,3.5517539088051184,2
0,-0.4931717554487345,2
1,-0.15689952245144767,1
0,-0.5955445602700107,1
0,2.1323294965919684,2
0,1.570808688907462,2
0,4.602860133310676,2
0,3.362609989640106,2
1,3.169323825895277,2
0,-0.2860869935033796,1
1,0.9933510059946485,1
0,0.8910911023314253,2
1,-0.5444640915877463,1
0,0.2007990674739351,1
0,1.993852181820499,2
1,0.13159114988466092,2
1,2.7274355448166965,2
1,2.8100989057227643,2
1,-0.6455072477004316,2
0,-0.64414977117185,2
1,2.109732278621203,2
1,-0.449294370739891,1
1,1.1032281555829144,1
1,0.6780783494309985,1
1,-0.04950392216565214,1
1,1.318808926105703,2
1,-0.02055106433937115,2
0,2.5438678262910086,2
0,1.6976706309703318,2
0,0.42627780101128837,1
1,-0.39884716673697596,2
0,0.6518218456212992,2
1,5.21431756956431,2
1,0.14782778455373524,1
0,0.7883111423838868,2
0,-0.3615342331432905,2
0,0.2024127917507701,2
1,2.766781555681841,2
0,-0.07510855045405118,2
0,3.510042044335997,2
1,0.10500166566872349,1
0,0.9777195981736296,2
1,3.27720598678704,2
1,3.9332098045781927,2
0,2.6943112207062803,2
0,-1.0515279321547215,2
1,0.39242036085894966,1
1,1.1717193385986269,2
1,-0.18901572363582775,1
1,1.9560610233119262,2
0,0.3692473609443492,1
1,2.8447108298188013,2
0,1.4024684928383842,2
1,3.0586298050302574,2
1,0.20265924205578312,1
1,0.5934082544000527,1
1,5.6614854485088015,2
0,0.4104911692129314,1
1,-2.636385703530302,2
0,0.9029473405123551,1
0,0.47743814125797845,2
0,0.04629588719301592,2
1,0.08688433721886435,1
1,1.1574798388870917,2
1,0.6331294432242474,1
1,0.07123672185977642,1
1,4.957019706101506,2
1,1.7172313142591369,1
1,-0.3872428452928647,1
0,-0.7763865574687023,2
1,0.08594417385469522,1
0,3.5789232125674038,2
1,0.6890985733866966,1
0,1.6953582787935932,2
0,2.7862181501338013,2
0,-0.07995522728682869,2
1,1.139846344176272,2
1,0.7454120420162272,2
1,2.000549965404434,2
0,1.9286358949098337,2
0,-2.637439434859271,2
0,3.9818729652531593,2
1,1.8907623364921566,1
1,2.344015853475672,2
0,3.3005049099528065,2
1,0.2560330537516379,1
1,1.356408294042222,1
0,-0.602778484716674,1
0,-0.2296081978264628,1
0,0.7211166639254327,1
1,0.6330028573225579,1
1,1.2529427224397716,1
1,-0.5251032782942793,1
1,-0.37373947207082736,2
0,1.5813928471120982,2
1,1.016106881528461,1
1,0.3902304141880141,1
1,0.33028281748515287,1
0,0.5517974422287558,1
0,0.3988037473611187,1
1,0.7032997788091443,1
1,2.2333236248972557,2
1,1.5331721126268714,2
1,0.4150791068526641,1
1,-0.15274621149340217,2
1,1.0716418696768066,1
1,4.13968445552457,2
0,1.0645863939326774,2
1,1.3645333571981781,2
0,2.4362402087370616,2
0,4.592610658467509,2
0,1.8729778820373406,2
1,4.217856651458384,2
0,0.6260399283227929,2
0,4.373013359083821,2
0,1.6219501753023189,2
0,0.48057590992770494,2
1,3.49511035367006,2
0,1.9035818908897002,2
0,7.829443077424446,2
0,2.354603589469759,2
1,0.7943042393501266,1
1,3.4126986859618986,2
1,0.32320504977089703,1
1,0.02070163444305656,1
0,0.877553766793117,2
1,-0.5476380927986577,2
1,1.1673140342262465,1
0,-0.7980488722902406,2
1,0.8920839321532164,1
0,1.5138443686096656,2
1,4.318527293150037,2
1,0.13638375554377435,2
0,0.051352523052516585,1
1,2.589862970369258,2
0,-0.34447483545237456,2
1,-0.4236462600324462,2
0,0.3746818287073046,2
1,0.049665774156692544,1
1,3.6204678533005876,2
0,0.49179113388489126,2
0,-2.9622679454230436,2
1,1.213137943836196,1
1,-0.22636302663705166,1
1,3.374361540885244,2
1,0.3889088321589607,1
0,1.8598477656876427,2
1,0.5890276865614903,1
0,-0.17012740899530954,2
1,1.8234539271632295,2
1,0.12316664836114044,2
1,0.9136998327281516,1
0,-2.105502785062845,2
1,0.4343660769362885,1
1,-0.038009764966904225,1
1,0.20161520879742167,2
1,3.4460685404537164,2
1,1.1045983948639058,1
